email_text,label
Your subscription to Google is active until 2026-03-12.,0
Payment failed. Update billing information: http://security-verify-login.com/update Verify within 1 hour.,1
Monthly statement is available in your secure portal.,0
We couldn't deliver your package. Update delivery address: http://paypaI.com-login-secure.info/auth,1
Your order #39910 has shipped. Track it in your account dashboard. More info: https://www.netflix.com,0
Your subscription to PayPal is active until 2026-03-08.,0
Newsletter: New articles about data visualization. Read on our website. More info: https://www.dhl.com,0
Congratulations! You won a prize. Claim within 24 hours: http://microsoft-support-alert.net/verify,1
Bank notice: suspicious transaction. Please validate your identity: http://bit.ly/3xYzAbC,1
Congratulations! You won a prize. Claim within 24 hours: http://microsoft-support-alert.net/verify,1
Welcome to Apple ID! Here are tips to get started.,0
Your mailbox storage is full. Upgrade to keep receiving emails: http://bit.ly/3xYzAbC Please act now.,1
Your order #97206 has shipped. Track it in your account dashboard.,0
Action required: tax refund pending. Submit details: http://dhl-track-package.support/confirm Please act now.,1
Your mailbox storage is full. Upgrade to keep receiving emails: http://microsoft-support-alert.net/verify Please act now.,1
Project update: please review the attached report and share feedback.,0
Invitation: join our webinar on data visualization at 16:15.,0
Bank notice: suspicious transaction. Please validate your identity: http://account-locked-reset.com/recover,1
Meeting reminder: cybersecurity at 14:00. Location: Office.,0
Your mailbox storage is full. Upgrade to keep receiving emails: http://account-locked-reset.com/recover This is your final notice.,1
Meeting reminder: quality at 09:00. Location: Office.,0
Security alert! Unusual sign-in attempt detected. Confirm your password here: http://account-locked-reset.com/recover This is your final notice.,1
URGENT: Your Orange account will be suspended. Verify now: http://paypaI.com-login-secure.info/auth Please act now.,1
Payment failed. Update billing information: http://security-verify-login.com/update Verify within 1 hour.,1
Meeting reminder: data visualization at 16:15. Location: Zoom.,0
Action required: tax refund pending. Submit details: http://dhl-track-package.support/confirm Please act now.,1
Meeting reminder: quality at 09:00. Location: Lab 2.,0
Bank notice: suspicious transaction. Please validate your identity: http://185.12.44.9/login,1
Project update: please review the attached report and share feedback.,0
URGENT: Your Netflix account will be suspended. Verify now: http://dhl-track-package.support/confirm,1
Congratulations! You won a prize. Claim within 24 hours: http://microsoft-support-alert.net/verify Please act now.,1
Monthly statement is available in your secure portal.,0
Your subscription to DHL is active until 2026-03-12. More info: https://www.microsoft.com,0
Your order #27834 has shipped. Track it in your account dashboard.,0
Newsletter: New articles about maintenance predictive. Read on our website. More info: https://support.google.com,0
Meeting reminder: quality at 14:00. Location: Teams. More info: https://www.amazon.com,0
Security alert! Unusual sign-in attempt detected. Confirm your password here: http://bit.ly/3xYzAbC,1
Invoice #49499 is overdue. Pay immediately to avoid penalty: http://dhl-track-package.support/confirm,1
Meeting reminder: cybersecurity at 11:30. Location: Lab 2.,0
Meeting reminder: data visualization at 16:15. Location: Zoom.,0
Monthly statement is available in your secure portal.,0
Welcome to Microsoft 365! Here are tips to get started.,0
Monthly statement is available in your secure portal.,0
Invitation: join our webinar on AI at 16:15.,0
Monthly statement is available in your secure portal. More info: https://www.paypal.com,0
Receipt for your purchase at Microsoft 365. Total: $250.00. Thank you.,0
Invitation: join our webinar on IoT at 09:00.,0
Welcome to Google! Here are tips to get started. More info: https://www.dhl.com,0
URGENT: Your Google account will be suspended. Verify now: http://paypaI.com-login-secure.info/auth,1
Receipt for your purchase at DHL. Total: $250.00. Thank you.,0
Congratulations! You won a prize. Claim within 24 hours: http://security-verify-login.com/update,1
Bank notice: suspicious transaction. Please validate your identity: http://bit.ly/3xYzAbC Please act now.,1
Invoice #69830 is overdue. Pay immediately to avoid penalty: http://security-verify-login.com/update,1
Invoice #70577 is overdue. Pay immediately to avoid penalty: http://dhl-track-package.support/confirm Please act now.,1
We couldn't deliver your package. Update delivery address: http://paypaI.com-login-secure.info/auth,1
Your subscription to Microsoft 365 is active until 2026-03-12. More info: https://www.amazon.com,0
Reminder: appointment confirmed for 2026-03-05 at 16:15.,0
We couldn't deliver your package. Update delivery address: http://bit.ly/3xYzAbC This is your final notice.,1
Congratulations! You won a prize. Claim within 24 hours: http://185.12.44.9/login,1
Your subscription to PayPal is active until 2026-03-12.,0
IT Support: reset required. Click to re-authenticate: http://security-verify-login.com/update,1
Congratulations! You won a prize. Claim within 24 hours: http://bit.ly/3xYzAbC,1
Monthly statement is available in your secure portal.,0
Action required: tax refund pending. Submit details: http://account-locked-reset.com/recover,1
Receipt for your purchase at Google. Total: $49.00. Thank you.,0
Action required: tax refund pending. Submit details: http://dhl-track-package.support/confirm Verify within 1 hour.,1
Bank notice: suspicious transaction. Please validate your identity: http://dhl-track-package.support/confirm,1
Your subscription to DHL is active until 2026-03-10.,0
Receipt for your purchase at Microsoft 365. Total: $120.50. Thank you.,0
Your mailbox storage is full. Upgrade to keep receiving emails: http://bit.ly/3xYzAbC,1
Security alert! Unusual sign-in attempt detected. Confirm your password here: http://bit.ly/3xYzAbC,1
Newsletter: New articles about project management. Read on our website.,0
Invoice #54368 is overdue. Pay immediately to avoid penalty: http://bit.ly/3xYzAbC Please act now.,1
Bank notice: suspicious transaction. Please validate your identity: http://bit.ly/3xYzAbC Verify within 1 hour.,1
Reminder: appointment confirmed for 2026-03-12 at 09:00.,0
Congratulations! You won a prize. Claim within 24 hours: http://security-verify-login.com/update,1
Monthly statement is available in your secure portal.,0
Meeting reminder: project management at 18:00. Location: Teams.,0
Bank notice: suspicious transaction. Please validate your identity: http://account-locked-reset.com/recover Verify within 1 hour.,1
Bank notice: suspicious transaction. Please validate your identity: http://185.12.44.9/login Please act now.,1
Payment failed. Update billing information: http://account-locked-reset.com/recover Please act now.,1
Meeting reminder: cybersecurity at 16:15. Location: Office.,0
Your subscription to PayPal is active until 2026-03-12.,0
Project update: please review the attached report and share feedback.,0
Project update: please review the attached report and share feedback. More info: https://www.paypal.com,0
Your mailbox storage is full. Upgrade to keep receiving emails: http://account-locked-reset.com/recover This is your final notice.,1
We couldn't deliver your package. Update delivery address: http://bit.ly/3xYzAbC,1
Welcome to Google! Here are tips to get started.,0
URGENT: Your Orange account will be suspended. Verify now: http://account-locked-reset.com/recover,1
Bank notice: suspicious transaction. Please validate your identity: http://security-verify-login.com/update Verify within 1 hour.,1
Bank notice: suspicious transaction. Please validate your identity: http://microsoft-support-alert.net/verify Please act now.,1
Receipt for your purchase at Netflix. Total: $9.99. Thank you. More info: https://www.microsoft.com,0
Bank notice: suspicious transaction. Please validate your identity: http://account-locked-reset.com/recover,1
Action required: tax refund pending. Submit details: http://account-locked-reset.com/recover Please act now.,1
Meeting reminder: quality at 09:00. Location: Office. More info: https://support.google.com,0
Payment failed. Update billing information: http://security-verify-login.com/update Please act now.,1
Your order #77711 has shipped. Track it in your account dashboard.,0
IT Support: reset required. Click to re-authenticate: http://185.12.44.9/login This is your final notice.,1
Monthly statement is available in your secure portal. More info: https://www.netflix.com,0
